Session,Strategy_Name,Starting_Bankroll,Max_Rounds,Cost_Per_Round,Rounds_Survived,Final_Bankroll,Bet_Sheet
513,ConserveBet3,12.0,10,6.0,9,2.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
514,ConserveBet3,12.0,10,6.0,2,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
515,ConserveBet3,12.0,10,6.0,6,0.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
516,ConserveBet3,12.0,10,6.0,4,2.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
517,ConserveBet3,12.0,10,6.0,10,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
518,ConserveBet3,12.0,10,6.0,8,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
519,ConserveBet3,12.0,10,6.0,10,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
520,ConserveBet3,12.0,10,6.0,10,12.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
521,ConserveBet3,12.0,10,6.0,10,14.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
522,ConserveBet3,12.0,10,6.0,7,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
523,ConserveBet3,12.0,10,6.0,9,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
524,ConserveBet3,12.0,10,6.0,3,0.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
525,ConserveBet3,12.0,10,6.0,3,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
526,ConserveBet3,12.0,10,6.0,10,10.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
527,ConserveBet3,12.0,10,6.0,5,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
528,ConserveBet3,12.0,10,6.0,8,0.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
529,ConserveBet3,12.0,10,6.0,10,8.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
530,ConserveBet3,12.0,10,6.0,10,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
531,ConserveBet3,12.0,10,6.0,3,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
532,ConserveBet3,12.0,10,6.0,5,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
533,ConserveBet3,12.0,10,6.0,6,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
534,ConserveBet3,12.0,10,6.0,4,0.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
535,ConserveBet3,12.0,10,6.0,2,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
536,ConserveBet3,12.0,10,6.0,10,14.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
537,ConserveBet3,12.0,10,6.0,10,16.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
538,ConserveBet3,12.0,10,6.0,10,30.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
539,ConserveBet3,12.0,10,6.0,2,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
540,ConserveBet3,12.0,10,6.0,2,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
541,ConserveBet3,12.0,10,6.0,10,10.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
542,ConserveBet3,12.0,10,6.0,4,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
543,ConserveBet3,12.0,10,6.0,10,20.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
544,ConserveBet3,12.0,10,6.0,10,14.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
545,ConserveBet3,12.0,10,6.0,2,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
546,ConserveBet3,12.0,10,6.0,10,20.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
547,ConserveBet3,12.0,10,6.0,10,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
548,ConserveBet3,12.0,10,6.0,10,30.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
549,ConserveBet3,12.0,10,6.0,10,14.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
550,ConserveBet3,12.0,10,6.0,10,18.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
551,ConserveBet3,12.0,10,6.0,10,10.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
552,ConserveBet3,12.0,10,6.0,9,2.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
553,ConserveBet3,12.0,10,6.0,10,8.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
554,ConserveBet3,12.0,10,6.0,10,6.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
555,ConserveBet3,12.0,10,6.0,8,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
556,ConserveBet3,12.0,10,6.0,7,0.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
557,ConserveBet3,12.0,10,6.0,7,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
558,ConserveBet3,12.0,10,6.0,3,2.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
559,ConserveBet3,12.0,10,6.0,2,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
560,ConserveBet3,12.0,10,6.0,10,8.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
561,ConserveBet3,12.0,10,6.0,5,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
562,ConserveBet3,12.0,10,6.0,10,12.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
563,ConserveBet3,12.0,10,6.0,10,16.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
564,ConserveBet3,12.0,10,6.0,10,24.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
565,ConserveBet3,12.0,10,6.0,10,16.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
566,ConserveBet3,12.0,10,6.0,6,0.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
567,ConserveBet3,12.0,10,6.0,10,16.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
568,ConserveBet3,12.0,10,6.0,10,8.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
569,ConserveBet3,12.0,10,6.0,10,20.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
570,ConserveBet3,12.0,10,6.0,10,22.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
571,ConserveBet3,12.0,10,6.0,4,0.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
572,ConserveBet3,12.0,10,6.0,10,14.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
573,ConserveBet3,12.0,10,6.0,2,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
574,ConserveBet3,12.0,10,6.0,5,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
575,ConserveBet3,12.0,10,6.0,2,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
576,ConserveBet3,12.0,10,6.0,10,14.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
577,ConserveBet3,12.0,10,6.0,10,6.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
578,ConserveBet3,12.0,10,6.0,2,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
579,ConserveBet3,12.0,10,6.0,5,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
580,ConserveBet3,12.0,10,6.0,4,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
581,ConserveBet3,12.0,10,6.0,10,16.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
582,ConserveBet3,12.0,10,6.0,6,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
583,ConserveBet3,12.0,10,6.0,4,0.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
584,ConserveBet3,12.0,10,6.0,2,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
585,ConserveBet3,12.0,10,6.0,6,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
586,ConserveBet3,12.0,10,6.0,10,16.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
587,ConserveBet3,12.0,10,6.0,10,10.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
588,ConserveBet3,12.0,10,6.0,5,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
589,ConserveBet3,12.0,10,6.0,4,2.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
590,ConserveBet3,12.0,10,6.0,4,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
591,ConserveBet3,12.0,10,6.0,10,8.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
592,ConserveBet3,12.0,10,6.0,10,12.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
593,ConserveBet3,12.0,10,6.0,2,0.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
594,ConserveBet3,12.0,10,6.0,4,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
595,ConserveBet3,12.0,10,6.0,7,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
596,ConserveBet3,12.0,10,6.0,9,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
597,ConserveBet3,12.0,10,6.0,4,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
598,ConserveBet3,12.0,10,6.0,7,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
599,ConserveBet3,12.0,10,6.0,2,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
600,ConserveBet3,12.0,10,6.0,10,10.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
601,ConserveBet3,12.0,10,6.0,10,10.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
602,ConserveBet3,12.0,10,6.0,2,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
603,ConserveBet3,12.0,10,6.0,10,8.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
604,ConserveBet3,12.0,10,6.0,10,12.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
605,ConserveBet3,12.0,10,6.0,5,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
606,ConserveBet3,12.0,10,6.0,9,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
607,ConserveBet3,12.0,10,6.0,10,12.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
608,ConserveBet3,12.0,10,6.0,10,22.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
609,ConserveBet3,12.0,10,6.0,5,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
610,ConserveBet3,12.0,10,6.0,10,24.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
611,ConserveBet3,12.0,10,6.0,5,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
612,ConserveBet3,12.0,10,6.0,5,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
613,ConserveBet3,12.0,10,6.0,10,10.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
614,ConserveBet3,12.0,10,6.0,2,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
615,ConserveBet3,12.0,10,6.0,4,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
616,ConserveBet3,12.0,10,6.0,10,24.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
617,ConserveBet3,12.0,10,6.0,10,18.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
618,ConserveBet3,12.0,10,6.0,10,20.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
619,ConserveBet3,12.0,10,6.0,10,0.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
620,ConserveBet3,12.0,10,6.0,10,14.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
621,ConserveBet3,12.0,10,6.0,3,0.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
622,ConserveBet3,12.0,10,6.0,2,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
623,ConserveBet3,12.0,10,6.0,10,16.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
624,ConserveBet3,12.0,10,6.0,10,30.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
625,ConserveBet3,12.0,10,6.0,3,2.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
626,ConserveBet3,12.0,10,6.0,2,0.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
627,ConserveBet3,12.0,10,6.0,10,18.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
628,ConserveBet3,12.0,10,6.0,8,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
629,ConserveBet3,12.0,10,6.0,9,2.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
630,ConserveBet3,12.0,10,6.0,6,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
631,ConserveBet3,12.0,10,6.0,10,18.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
632,ConserveBet3,12.0,10,6.0,6,2.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
633,ConserveBet3,12.0,10,6.0,10,10.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
634,ConserveBet3,12.0,10,6.0,4,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
635,ConserveBet3,12.0,10,6.0,2,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
636,ConserveBet3,12.0,10,6.0,10,22.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
637,ConserveBet3,12.0,10,6.0,7,2.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
638,ConserveBet3,12.0,10,6.0,2,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
639,ConserveBet3,12.0,10,6.0,6,0.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
640,ConserveBet3,12.0,10,6.0,10,14.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
641,ConserveBet3,12.0,10,6.0,10,28.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
642,ConserveBet3,12.0,10,6.0,7,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
643,ConserveBet3,12.0,10,6.0,9,2.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
644,ConserveBet3,12.0,10,6.0,4,2.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
645,ConserveBet3,12.0,10,6.0,2,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
646,ConserveBet3,12.0,10,6.0,10,10.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
647,ConserveBet3,12.0,10,6.0,10,14.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
648,ConserveBet3,12.0,10,6.0,8,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
649,ConserveBet3,12.0,10,6.0,2,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
650,ConserveBet3,12.0,10,6.0,3,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
651,ConserveBet3,12.0,10,6.0,8,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
652,ConserveBet3,12.0,10,6.0,10,28.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
653,ConserveBet3,12.0,10,6.0,3,2.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
654,ConserveBet3,12.0,10,6.0,10,16.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
655,ConserveBet3,12.0,10,6.0,4,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
656,ConserveBet3,12.0,10,6.0,10,12.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
657,ConserveBet3,12.0,10,6.0,10,6.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
658,ConserveBet3,12.0,10,6.0,4,0.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
659,ConserveBet3,12.0,10,6.0,10,18.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
660,ConserveBet3,12.0,10,6.0,7,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
661,ConserveBet3,12.0,10,6.0,10,14.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
662,ConserveBet3,12.0,10,6.0,7,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
663,ConserveBet3,12.0,10,6.0,5,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
664,ConserveBet3,12.0,10,6.0,10,22.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
665,ConserveBet3,12.0,10,6.0,2,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
666,ConserveBet3,12.0,10,6.0,10,26.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
667,ConserveBet3,12.0,10,6.0,10,20.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
668,ConserveBet3,12.0,10,6.0,10,18.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
669,ConserveBet3,12.0,10,6.0,3,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
670,ConserveBet3,12.0,10,6.0,2,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
671,ConserveBet3,12.0,10,6.0,10,18.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
672,ConserveBet3,12.0,10,6.0,4,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
673,ConserveBet3,12.0,10,6.0,4,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
674,ConserveBet3,12.0,10,6.0,2,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
675,ConserveBet3,12.0,10,6.0,10,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
676,ConserveBet3,12.0,10,6.0,6,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
677,ConserveBet3,12.0,10,6.0,10,26.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
678,ConserveBet3,12.0,10,6.0,10,6.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
679,ConserveBet3,12.0,10,6.0,10,14.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
680,ConserveBet3,12.0,10,6.0,3,0.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
681,ConserveBet3,12.0,10,6.0,5,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
682,ConserveBet3,12.0,10,6.0,9,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
683,ConserveBet3,12.0,10,6.0,5,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
684,ConserveBet3,12.0,10,6.0,7,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
685,ConserveBet3,12.0,10,6.0,10,24.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
686,ConserveBet3,12.0,10,6.0,10,18.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
687,ConserveBet3,12.0,10,6.0,10,14.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
688,ConserveBet3,12.0,10,6.0,6,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
689,ConserveBet3,12.0,10,6.0,2,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
690,ConserveBet3,12.0,10,6.0,10,10.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
691,ConserveBet3,12.0,10,6.0,10,10.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
692,ConserveBet3,12.0,10,6.0,10,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
693,ConserveBet3,12.0,10,6.0,10,6.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
694,ConserveBet3,12.0,10,6.0,8,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
695,ConserveBet3,12.0,10,6.0,5,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
696,ConserveBet3,12.0,10,6.0,10,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
697,ConserveBet3,12.0,10,6.0,10,28.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
698,ConserveBet3,12.0,10,6.0,9,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
699,ConserveBet3,12.0,10,6.0,5,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
700,ConserveBet3,12.0,10,6.0,2,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
701,ConserveBet3,12.0,10,6.0,10,34.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
702,ConserveBet3,12.0,10,6.0,2,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
703,ConserveBet3,12.0,10,6.0,7,2.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
704,ConserveBet3,12.0,10,6.0,9,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
705,ConserveBet3,12.0,10,6.0,6,0.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
706,ConserveBet3,12.0,10,6.0,10,16.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
707,ConserveBet3,12.0,10,6.0,4,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
708,ConserveBet3,12.0,10,6.0,10,20.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
709,ConserveBet3,12.0,10,6.0,10,12.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
710,ConserveBet3,12.0,10,6.0,5,2.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
711,ConserveBet3,12.0,10,6.0,10,8.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
712,ConserveBet3,12.0,10,6.0,10,12.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
713,ConserveBet3,12.0,10,6.0,10,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
714,ConserveBet3,12.0,10,6.0,10,6.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
715,ConserveBet3,12.0,10,6.0,9,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
716,ConserveBet3,12.0,10,6.0,6,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
717,ConserveBet3,12.0,10,6.0,10,8.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
718,ConserveBet3,12.0,10,6.0,10,12.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
719,ConserveBet3,12.0,10,6.0,10,18.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
720,ConserveBet3,12.0,10,6.0,6,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
721,ConserveBet3,12.0,10,6.0,3,2.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
722,ConserveBet3,12.0,10,6.0,4,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
723,ConserveBet3,12.0,10,6.0,3,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
724,ConserveBet3,12.0,10,6.0,9,2.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
725,ConserveBet3,12.0,10,6.0,5,2.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
726,ConserveBet3,12.0,10,6.0,10,14.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
727,ConserveBet3,12.0,10,6.0,4,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
728,ConserveBet3,12.0,10,6.0,10,12.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
729,ConserveBet3,12.0,10,6.0,4,0.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
730,ConserveBet3,12.0,10,6.0,10,26.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
731,ConserveBet3,12.0,10,6.0,10,12.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
732,ConserveBet3,12.0,10,6.0,10,24.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
733,ConserveBet3,12.0,10,6.0,10,10.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
734,ConserveBet3,12.0,10,6.0,10,16.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
735,ConserveBet3,12.0,10,6.0,10,6.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
736,ConserveBet3,12.0,10,6.0,4,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
737,ConserveBet3,12.0,10,6.0,2,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
738,ConserveBet3,12.0,10,6.0,10,20.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
739,ConserveBet3,12.0,10,6.0,4,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
740,ConserveBet3,12.0,10,6.0,6,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
741,ConserveBet3,12.0,10,6.0,7,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
742,ConserveBet3,12.0,10,6.0,5,0.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
743,ConserveBet3,12.0,10,6.0,9,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
744,ConserveBet3,12.0,10,6.0,10,6.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
745,ConserveBet3,12.0,10,6.0,6,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
746,ConserveBet3,12.0,10,6.0,2,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
747,ConserveBet3,12.0,10,6.0,10,8.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
748,ConserveBet3,12.0,10,6.0,10,12.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
749,ConserveBet3,12.0,10,6.0,10,24.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
750,ConserveBet3,12.0,10,6.0,4,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
751,ConserveBet3,12.0,10,6.0,10,14.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
752,ConserveBet3,12.0,10,6.0,6,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
753,ConserveBet3,12.0,10,6.0,8,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
754,ConserveBet3,12.0,10,6.0,10,18.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
755,ConserveBet3,12.0,10,6.0,10,8.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
756,ConserveBet3,12.0,10,6.0,9,2.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
757,ConserveBet3,12.0,10,6.0,7,2.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
758,ConserveBet3,12.0,10,6.0,6,2.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
759,ConserveBet3,12.0,10,6.0,2,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
760,ConserveBet3,12.0,10,6.0,10,18.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
761,ConserveBet3,12.0,10,6.0,10,10.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
762,ConserveBet3,12.0,10,6.0,2,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
763,ConserveBet3,12.0,10,6.0,10,20.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
764,ConserveBet3,12.0,10,6.0,6,2.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
765,ConserveBet3,12.0,10,6.0,6,2.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
766,ConserveBet3,12.0,10,6.0,6,4.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
767,ConserveBet3,12.0,10,6.0,10,10.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
768,ConserveBet3,12.0,10,6.0,8,2.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
769,ConserveBet3,12.0,10,6.0,10,10.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
770,ConserveBet3,12.0,10,6.0,10,14.0,CRAB:2.0|FISH:2.0|SHRIMP:2.0
