Session,Strategy_Name,Starting_Bankroll,Max_Rounds,Cost_Per_Round,Rounds_Survived,Final_Bankroll,Bet_Sheet
601,4BetAllInAt12Dollars,12.0,10,12.0,3,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
602,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
603,4BetAllInAt12Dollars,12.0,10,12.0,10,21.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
604,4BetAllInAt12Dollars,12.0,10,12.0,1,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
605,4BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
606,4BetAllInAt12Dollars,12.0,10,12.0,2,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
607,4BetAllInAt12Dollars,12.0,10,12.0,9,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
608,4BetAllInAt12Dollars,12.0,10,12.0,2,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
609,4BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
610,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
611,4BetAllInAt12Dollars,12.0,10,12.0,2,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
612,4BetAllInAt12Dollars,12.0,10,12.0,2,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
613,4BetAllInAt12Dollars,12.0,10,12.0,1,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
614,4BetAllInAt12Dollars,12.0,10,12.0,3,3.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
615,4BetAllInAt12Dollars,12.0,10,12.0,2,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
616,4BetAllInAt12Dollars,12.0,10,12.0,2,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
617,4BetAllInAt12Dollars,12.0,10,12.0,8,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
618,4BetAllInAt12Dollars,12.0,10,12.0,10,15.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
619,4BetAllInAt12Dollars,12.0,10,12.0,4,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
620,4BetAllInAt12Dollars,12.0,10,12.0,10,18.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
621,4BetAllInAt12Dollars,12.0,10,12.0,3,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
622,4BetAllInAt12Dollars,12.0,10,12.0,8,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
623,4BetAllInAt12Dollars,12.0,10,12.0,10,27.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
624,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
625,4BetAllInAt12Dollars,12.0,10,12.0,7,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
626,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
627,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
628,4BetAllInAt12Dollars,12.0,10,12.0,5,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
629,4BetAllInAt12Dollars,12.0,10,12.0,7,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
630,4BetAllInAt12Dollars,12.0,10,12.0,5,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
631,4BetAllInAt12Dollars,12.0,10,12.0,1,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
632,4BetAllInAt12Dollars,12.0,10,12.0,1,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
633,4BetAllInAt12Dollars,12.0,10,12.0,3,0.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
634,4BetAllInAt12Dollars,12.0,10,12.0,10,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
635,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
636,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
637,4BetAllInAt12Dollars,12.0,10,12.0,1,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
638,4BetAllInAt12Dollars,12.0,10,12.0,10,18.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
639,4BetAllInAt12Dollars,12.0,10,12.0,2,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
640,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
641,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
642,4BetAllInAt12Dollars,12.0,10,12.0,1,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
643,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
644,4BetAllInAt12Dollars,12.0,10,12.0,2,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
645,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
646,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
647,4BetAllInAt12Dollars,12.0,10,12.0,10,15.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
648,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
649,4BetAllInAt12Dollars,12.0,10,12.0,4,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
650,4BetAllInAt12Dollars,12.0,10,12.0,2,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
651,4BetAllInAt12Dollars,12.0,10,12.0,10,27.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
652,4BetAllInAt12Dollars,12.0,10,12.0,10,39.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
653,4BetAllInAt12Dollars,12.0,10,12.0,10,15.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
654,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
655,4BetAllInAt12Dollars,12.0,10,12.0,5,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
656,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
657,4BetAllInAt12Dollars,12.0,10,12.0,10,21.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
658,4BetAllInAt12Dollars,12.0,10,12.0,1,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
659,4BetAllInAt12Dollars,12.0,10,12.0,3,0.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
660,4BetAllInAt12Dollars,12.0,10,12.0,6,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
661,4BetAllInAt12Dollars,12.0,10,12.0,8,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
662,4BetAllInAt12Dollars,12.0,10,12.0,3,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
663,4BetAllInAt12Dollars,12.0,10,12.0,2,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
664,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
665,4BetAllInAt12Dollars,12.0,10,12.0,4,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
666,4BetAllInAt12Dollars,12.0,10,12.0,3,0.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
667,4BetAllInAt12Dollars,12.0,10,12.0,7,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
668,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
669,4BetAllInAt12Dollars,12.0,10,12.0,3,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
670,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
671,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
672,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
673,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
674,4BetAllInAt12Dollars,12.0,10,12.0,4,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
675,4BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
676,4BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
677,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
678,4BetAllInAt12Dollars,12.0,10,12.0,1,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
679,4BetAllInAt12Dollars,12.0,10,12.0,2,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
680,4BetAllInAt12Dollars,12.0,10,12.0,1,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
681,4BetAllInAt12Dollars,12.0,10,12.0,10,12.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
682,4BetAllInAt12Dollars,12.0,10,12.0,3,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
683,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
684,4BetAllInAt12Dollars,12.0,10,12.0,6,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
685,4BetAllInAt12Dollars,12.0,10,12.0,3,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
686,4BetAllInAt12Dollars,12.0,10,12.0,2,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
687,4BetAllInAt12Dollars,12.0,10,12.0,5,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
688,4BetAllInAt12Dollars,12.0,10,12.0,4,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
689,4BetAllInAt12Dollars,12.0,10,12.0,1,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
690,4BetAllInAt12Dollars,12.0,10,12.0,10,36.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
691,4BetAllInAt12Dollars,12.0,10,12.0,5,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
692,4BetAllInAt12Dollars,12.0,10,12.0,10,21.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
693,4BetAllInAt12Dollars,12.0,10,12.0,8,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
694,4BetAllInAt12Dollars,12.0,10,12.0,9,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
695,4BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
696,4BetAllInAt12Dollars,12.0,10,12.0,1,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
697,4BetAllInAt12Dollars,12.0,10,12.0,7,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
698,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
699,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
700,4BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
701,4BetAllInAt12Dollars,12.0,10,12.0,4,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
702,4BetAllInAt12Dollars,12.0,10,12.0,2,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
703,4BetAllInAt12Dollars,12.0,10,12.0,5,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
704,4BetAllInAt12Dollars,12.0,10,12.0,1,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
705,4BetAllInAt12Dollars,12.0,10,12.0,3,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
706,4BetAllInAt12Dollars,12.0,10,12.0,1,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
707,4BetAllInAt12Dollars,12.0,10,12.0,1,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
708,4BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
709,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
710,4BetAllInAt12Dollars,12.0,10,12.0,9,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
711,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
712,4BetAllInAt12Dollars,12.0,10,12.0,3,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
713,4BetAllInAt12Dollars,12.0,10,12.0,3,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
714,4BetAllInAt12Dollars,12.0,10,12.0,10,12.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
715,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
716,4BetAllInAt12Dollars,12.0,10,12.0,7,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
717,4BetAllInAt12Dollars,12.0,10,12.0,10,15.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
718,4BetAllInAt12Dollars,12.0,10,12.0,9,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
719,4BetAllInAt12Dollars,12.0,10,12.0,1,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
720,4BetAllInAt12Dollars,12.0,10,12.0,10,15.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
721,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
722,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
723,4BetAllInAt12Dollars,12.0,10,12.0,10,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
724,4BetAllInAt12Dollars,12.0,10,12.0,2,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
725,4BetAllInAt12Dollars,12.0,10,12.0,10,12.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
726,4BetAllInAt12Dollars,12.0,10,12.0,2,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
727,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
728,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
729,4BetAllInAt12Dollars,12.0,10,12.0,10,24.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
730,4BetAllInAt12Dollars,12.0,10,12.0,10,21.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
731,4BetAllInAt12Dollars,12.0,10,12.0,2,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
732,4BetAllInAt12Dollars,12.0,10,12.0,2,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
733,4BetAllInAt12Dollars,12.0,10,12.0,10,27.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
734,4BetAllInAt12Dollars,12.0,10,12.0,3,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
735,4BetAllInAt12Dollars,12.0,10,12.0,2,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
736,4BetAllInAt12Dollars,12.0,10,12.0,2,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
737,4BetAllInAt12Dollars,12.0,10,12.0,3,3.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
738,4BetAllInAt12Dollars,12.0,10,12.0,2,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
739,4BetAllInAt12Dollars,12.0,10,12.0,1,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
740,4BetAllInAt12Dollars,12.0,10,12.0,4,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
741,4BetAllInAt12Dollars,12.0,10,12.0,2,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
742,4BetAllInAt12Dollars,12.0,10,12.0,1,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
743,4BetAllInAt12Dollars,12.0,10,12.0,10,36.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
744,4BetAllInAt12Dollars,12.0,10,12.0,8,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
745,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
746,4BetAllInAt12Dollars,12.0,10,12.0,9,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
747,4BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
748,4BetAllInAt12Dollars,12.0,10,12.0,10,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
749,4BetAllInAt12Dollars,12.0,10,12.0,7,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
750,4BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
751,4BetAllInAt12Dollars,12.0,10,12.0,10,30.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
752,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
753,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
754,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
755,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
756,4BetAllInAt12Dollars,12.0,10,12.0,2,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
757,4BetAllInAt12Dollars,12.0,10,12.0,6,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
758,4BetAllInAt12Dollars,12.0,10,12.0,2,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
759,4BetAllInAt12Dollars,12.0,10,12.0,8,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
760,4BetAllInAt12Dollars,12.0,10,12.0,4,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
761,4BetAllInAt12Dollars,12.0,10,12.0,2,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
762,4BetAllInAt12Dollars,12.0,10,12.0,4,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
763,4BetAllInAt12Dollars,12.0,10,12.0,2,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
764,4BetAllInAt12Dollars,12.0,10,12.0,2,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
765,4BetAllInAt12Dollars,12.0,10,12.0,1,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
766,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
767,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
768,4BetAllInAt12Dollars,12.0,10,12.0,7,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
769,4BetAllInAt12Dollars,12.0,10,12.0,2,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
770,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
771,4BetAllInAt12Dollars,12.0,10,12.0,10,15.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
772,4BetAllInAt12Dollars,12.0,10,12.0,4,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
773,4BetAllInAt12Dollars,12.0,10,12.0,5,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
774,4BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
775,4BetAllInAt12Dollars,12.0,10,12.0,10,36.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
776,4BetAllInAt12Dollars,12.0,10,12.0,4,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
777,4BetAllInAt12Dollars,12.0,10,12.0,1,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
778,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
779,4BetAllInAt12Dollars,12.0,10,12.0,2,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
780,4BetAllInAt12Dollars,12.0,10,12.0,10,12.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
781,4BetAllInAt12Dollars,12.0,10,12.0,10,33.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
782,4BetAllInAt12Dollars,12.0,10,12.0,1,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
783,4BetAllInAt12Dollars,12.0,10,12.0,4,3.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
784,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
785,4BetAllInAt12Dollars,12.0,10,12.0,2,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
786,4BetAllInAt12Dollars,12.0,10,12.0,2,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
787,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
788,4BetAllInAt12Dollars,12.0,10,12.0,2,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
789,4BetAllInAt12Dollars,12.0,10,12.0,3,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
790,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
791,4BetAllInAt12Dollars,12.0,10,12.0,1,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
792,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
793,4BetAllInAt12Dollars,12.0,10,12.0,2,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
794,4BetAllInAt12Dollars,12.0,10,12.0,3,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
795,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
796,4BetAllInAt12Dollars,12.0,10,12.0,3,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
797,4BetAllInAt12Dollars,12.0,10,12.0,7,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
798,4BetAllInAt12Dollars,12.0,10,12.0,2,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
799,4BetAllInAt12Dollars,12.0,10,12.0,1,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
800,4BetAllInAt12Dollars,12.0,10,12.0,3,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
801,4BetAllInAt12Dollars,12.0,10,12.0,1,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
802,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
803,4BetAllInAt12Dollars,12.0,10,12.0,8,9.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
804,4BetAllInAt12Dollars,12.0,10,12.0,1,6.0,CRAB:3.0|DEER:3.0|FISH:3.0|SHRIMP:3.0
