Session,Strategy_Name,Starting_Bankroll,Max_Rounds,Cost_Per_Round,Rounds_Survived,Final_Bankroll,Bet_Sheet
808,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
809,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
810,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
811,1BetAllInAt12Dollars,12,10,12,7,0,FISH:12.0
812,1BetAllInAt12Dollars,12,10,12,9,0,FISH:12.0
813,1BetAllInAt12Dollars,12,10,12,8,0,FISH:12.0
814,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
815,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
816,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
817,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
818,1BetAllInAt12Dollars,12,10,12,5,0,FISH:12.0
819,1BetAllInAt12Dollars,12,10,12,9,0,FISH:12.0
820,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
821,1BetAllInAt12Dollars,12,10,12,10,60,FISH:12.0
822,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
823,1BetAllInAt12Dollars,12,10,12,10,60,FISH:12.0
824,1BetAllInAt12Dollars,12,10,12,10,48,FISH:12.0
825,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
826,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
827,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
828,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
829,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
830,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
831,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
832,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
833,1BetAllInAt12Dollars,12,10,12,10,24,FISH:12.0
834,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
835,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
836,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
837,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
838,1BetAllInAt12Dollars,12,10,12,10,24,FISH:12.0
839,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
840,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
841,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
842,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
843,1BetAllInAt12Dollars,12,10,12,10,60,FISH:12.0
844,1BetAllInAt12Dollars,12,10,12,10,60,FISH:12.0
845,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
846,1BetAllInAt12Dollars,12,10,12,10,12,FISH:12.0
847,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
848,1BetAllInAt12Dollars,12,10,12,10,48,FISH:12.0
849,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
850,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
851,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
852,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
853,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
854,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
855,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
856,1BetAllInAt12Dollars,12,10,12,10,84,FISH:12.0
857,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
858,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
859,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
860,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
861,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
862,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
863,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
864,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
865,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
866,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
867,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
868,1BetAllInAt12Dollars,12,10,12,10,36,FISH:12.0
869,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
870,1BetAllInAt12Dollars,12,10,12,10,48,FISH:12.0
871,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
872,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
873,1BetAllInAt12Dollars,12,10,12,10,60,FISH:12.0
874,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
875,1BetAllInAt12Dollars,12,10,12,10,84,FISH:12.0
876,1BetAllInAt12Dollars,12,10,12,5,0,FISH:12.0
877,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
878,1BetAllInAt12Dollars,12,10,12,10,36,FISH:12.0
879,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
880,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
881,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
882,1BetAllInAt12Dollars,12,10,12,8,0,FISH:12.0
883,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
884,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
885,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
886,1BetAllInAt12Dollars,12,10,12,9,0,FISH:12.0
887,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
888,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
889,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
890,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
891,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
892,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
893,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
894,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
895,1BetAllInAt12Dollars,12,10,12,5,0,FISH:12.0
896,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
897,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
898,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
899,1BetAllInAt12Dollars,12,10,12,10,0,FISH:12.0
900,1BetAllInAt12Dollars,12,10,12,10,48,FISH:12.0
901,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
902,1BetAllInAt12Dollars,12,10,12,5,0,FISH:12.0
903,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
904,1BetAllInAt12Dollars,12,10,12,10,84,FISH:12.0
905,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
906,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
907,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
908,1BetAllInAt12Dollars,12,10,12,5,0,FISH:12.0
909,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
910,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
911,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
912,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
913,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
914,1BetAllInAt12Dollars,12,10,12,10,36,FISH:12.0
915,1BetAllInAt12Dollars,12,10,12,7,0,FISH:12.0
916,1BetAllInAt12Dollars,12,10,12,5,0,FISH:12.0
917,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
918,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
919,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
920,1BetAllInAt12Dollars,12,10,12,8,0,FISH:12.0
921,1BetAllInAt12Dollars,12,10,12,10,72,FISH:12.0
922,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
923,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
924,1BetAllInAt12Dollars,12,10,12,7,0,FISH:12.0
925,1BetAllInAt12Dollars,12,10,12,6,0,FISH:12.0
926,1BetAllInAt12Dollars,12,10,12,10,0,FISH:12.0
927,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
928,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
929,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
930,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
931,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
932,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
933,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
934,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
935,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
936,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
937,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
938,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
939,1BetAllInAt12Dollars,12,10,12,8,0,FISH:12.0
940,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
941,1BetAllInAt12Dollars,12,10,12,7,0,FISH:12.0
942,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
943,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
944,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
945,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
946,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
947,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
948,1BetAllInAt12Dollars,12,10,12,10,60,FISH:12.0
949,1BetAllInAt12Dollars,12,10,12,10,48,FISH:12.0
950,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
951,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
952,1BetAllInAt12Dollars,12,10,12,10,12,FISH:12.0
953,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
954,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
955,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
956,1BetAllInAt12Dollars,12,10,12,5,0,FISH:12.0
957,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
958,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
959,1BetAllInAt12Dollars,12,10,12,5,0,FISH:12.0
960,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
961,1BetAllInAt12Dollars,12,10,12,10,24,FISH:12.0
962,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
963,1BetAllInAt12Dollars,12,10,12,10,120,FISH:12.0
964,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
965,1BetAllInAt12Dollars,12,10,12,5,0,FISH:12.0
966,1BetAllInAt12Dollars,12,10,12,10,60,FISH:12.0
967,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
968,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
969,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
970,1BetAllInAt12Dollars,12,10,12,6,0,FISH:12.0
971,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
972,1BetAllInAt12Dollars,12,10,12,10,36,FISH:12.0
973,1BetAllInAt12Dollars,12,10,12,10,60,FISH:12.0
974,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
975,1BetAllInAt12Dollars,12,10,12,10,84,FISH:12.0
976,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
977,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
978,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
979,1BetAllInAt12Dollars,12,10,12,5,0,FISH:12.0
980,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
981,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
982,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
983,1BetAllInAt12Dollars,12,10,12,5,0,FISH:12.0
984,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
985,1BetAllInAt12Dollars,12,10,12,10,84,FISH:12.0
986,1BetAllInAt12Dollars,12,10,12,10,0,FISH:12.0
987,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
988,1BetAllInAt12Dollars,12,10,12,10,12,FISH:12.0
989,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
990,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
991,1BetAllInAt12Dollars,12,10,12,10,48,FISH:12.0
992,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
993,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
994,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
995,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
996,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
997,1BetAllInAt12Dollars,12,10,12,10,48,FISH:12.0
998,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
999,1BetAllInAt12Dollars,12,10,12,10,36,FISH:12.0
1000,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
