Session,Strategy_Name,Starting_Bankroll,Max_Rounds,Cost_Per_Round,Rounds_Survived,Final_Bankroll,Bet_Sheet
808,ConserveBet1,12.0,10,6.0,5,0.0,FISH:6.0
809,ConserveBet1,12.0,10,6.0,4,0.0,FISH:6.0
810,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
811,ConserveBet1,12.0,10,6.0,10,12.0,FISH:6.0
812,ConserveBet1,12.0,10,6.0,4,0.0,FISH:6.0
813,ConserveBet1,12.0,10,6.0,8,0.0,FISH:6.0
814,ConserveBet1,12.0,10,6.0,6,0.0,FISH:6.0
815,ConserveBet1,12.0,10,6.0,10,6.0,FISH:6.0
816,ConserveBet1,12.0,10,6.0,4,0.0,FISH:6.0
817,ConserveBet1,12.0,10,6.0,10,30.0,FISH:6.0
818,ConserveBet1,12.0,10,6.0,10,0.0,FISH:6.0
819,ConserveBet1,12.0,10,6.0,6,0.0,FISH:6.0
820,ConserveBet1,12.0,10,6.0,10,30.0,FISH:6.0
821,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
822,ConserveBet1,12.0,10,6.0,4,0.0,FISH:6.0
823,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
824,ConserveBet1,12.0,10,6.0,6,0.0,FISH:6.0
825,ConserveBet1,12.0,10,6.0,10,12.0,FISH:6.0
826,ConserveBet1,12.0,10,6.0,10,30.0,FISH:6.0
827,ConserveBet1,12.0,10,6.0,6,0.0,FISH:6.0
828,ConserveBet1,12.0,10,6.0,10,66.0,FISH:6.0
829,ConserveBet1,12.0,10,6.0,6,0.0,FISH:6.0
830,ConserveBet1,12.0,10,6.0,10,24.0,FISH:6.0
831,ConserveBet1,12.0,10,6.0,10,30.0,FISH:6.0
832,ConserveBet1,12.0,10,6.0,4,0.0,FISH:6.0
833,ConserveBet1,12.0,10,6.0,10,36.0,FISH:6.0
834,ConserveBet1,12.0,10,6.0,8,0.0,FISH:6.0
835,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
836,ConserveBet1,12.0,10,6.0,10,36.0,FISH:6.0
837,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
838,ConserveBet1,12.0,10,6.0,4,0.0,FISH:6.0
839,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
840,ConserveBet1,12.0,10,6.0,10,48.0,FISH:6.0
841,ConserveBet1,12.0,10,6.0,6,0.0,FISH:6.0
842,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
843,ConserveBet1,12.0,10,6.0,10,36.0,FISH:6.0
844,ConserveBet1,12.0,10,6.0,6,0.0,FISH:6.0
845,ConserveBet1,12.0,10,6.0,4,0.0,FISH:6.0
846,ConserveBet1,12.0,10,6.0,6,0.0,FISH:6.0
847,ConserveBet1,12.0,10,6.0,10,12.0,FISH:6.0
848,ConserveBet1,12.0,10,6.0,10,0.0,FISH:6.0
849,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
850,ConserveBet1,12.0,10,6.0,4,0.0,FISH:6.0
851,ConserveBet1,12.0,10,6.0,10,24.0,FISH:6.0
852,ConserveBet1,12.0,10,6.0,10,18.0,FISH:6.0
853,ConserveBet1,12.0,10,6.0,10,30.0,FISH:6.0
854,ConserveBet1,12.0,10,6.0,10,24.0,FISH:6.0
855,ConserveBet1,12.0,10,6.0,8,0.0,FISH:6.0
856,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
857,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
858,ConserveBet1,12.0,10,6.0,4,0.0,FISH:6.0
859,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
860,ConserveBet1,12.0,10,6.0,7,0.0,FISH:6.0
861,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
862,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
863,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
864,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
865,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
866,ConserveBet1,12.0,10,6.0,6,0.0,FISH:6.0
867,ConserveBet1,12.0,10,6.0,10,30.0,FISH:6.0
868,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
869,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
870,ConserveBet1,12.0,10,6.0,10,24.0,FISH:6.0
871,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
872,ConserveBet1,12.0,10,6.0,10,30.0,FISH:6.0
873,ConserveBet1,12.0,10,6.0,10,48.0,FISH:6.0
874,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
875,ConserveBet1,12.0,10,6.0,4,0.0,FISH:6.0
876,ConserveBet1,12.0,10,6.0,4,0.0,FISH:6.0
877,ConserveBet1,12.0,10,6.0,4,0.0,FISH:6.0
878,ConserveBet1,12.0,10,6.0,6,0.0,FISH:6.0
879,ConserveBet1,12.0,10,6.0,10,12.0,FISH:6.0
880,ConserveBet1,12.0,10,6.0,10,36.0,FISH:6.0
881,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
882,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
883,ConserveBet1,12.0,10,6.0,10,18.0,FISH:6.0
884,ConserveBet1,12.0,10,6.0,10,54.0,FISH:6.0
885,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
886,ConserveBet1,12.0,10,6.0,10,12.0,FISH:6.0
887,ConserveBet1,12.0,10,6.0,10,24.0,FISH:6.0
888,ConserveBet1,12.0,10,6.0,4,0.0,FISH:6.0
889,ConserveBet1,12.0,10,6.0,10,24.0,FISH:6.0
890,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
891,ConserveBet1,12.0,10,6.0,10,90.0,FISH:6.0
892,ConserveBet1,12.0,10,6.0,4,0.0,FISH:6.0
893,ConserveBet1,12.0,10,6.0,10,30.0,FISH:6.0
894,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
895,ConserveBet1,12.0,10,6.0,10,60.0,FISH:6.0
896,ConserveBet1,12.0,10,6.0,10,18.0,FISH:6.0
897,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
898,ConserveBet1,12.0,10,6.0,6,0.0,FISH:6.0
899,ConserveBet1,12.0,10,6.0,8,0.0,FISH:6.0
900,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
901,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
902,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
903,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
904,ConserveBet1,12.0,10,6.0,10,48.0,FISH:6.0
905,ConserveBet1,12.0,10,6.0,4,0.0,FISH:6.0
906,ConserveBet1,12.0,10,6.0,10,36.0,FISH:6.0
907,ConserveBet1,12.0,10,6.0,8,0.0,FISH:6.0
908,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
909,ConserveBet1,12.0,10,6.0,6,0.0,FISH:6.0
910,ConserveBet1,12.0,10,6.0,10,18.0,FISH:6.0
911,ConserveBet1,12.0,10,6.0,10,18.0,FISH:6.0
912,ConserveBet1,12.0,10,6.0,10,6.0,FISH:6.0
913,ConserveBet1,12.0,10,6.0,10,24.0,FISH:6.0
914,ConserveBet1,12.0,10,6.0,7,0.0,FISH:6.0
915,ConserveBet1,12.0,10,6.0,10,0.0,FISH:6.0
916,ConserveBet1,12.0,10,6.0,9,0.0,FISH:6.0
917,ConserveBet1,12.0,10,6.0,10,30.0,FISH:6.0
918,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
919,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
920,ConserveBet1,12.0,10,6.0,10,36.0,FISH:6.0
921,ConserveBet1,12.0,10,6.0,10,6.0,FISH:6.0
922,ConserveBet1,12.0,10,6.0,10,12.0,FISH:6.0
923,ConserveBet1,12.0,10,6.0,4,0.0,FISH:6.0
924,ConserveBet1,12.0,10,6.0,4,0.0,FISH:6.0
925,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
926,ConserveBet1,12.0,10,6.0,10,24.0,FISH:6.0
927,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
928,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
929,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
930,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
931,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
932,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
933,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
934,ConserveBet1,12.0,10,6.0,4,0.0,FISH:6.0
935,ConserveBet1,12.0,10,6.0,10,0.0,FISH:6.0
936,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
937,ConserveBet1,12.0,10,6.0,10,36.0,FISH:6.0
938,ConserveBet1,12.0,10,6.0,10,24.0,FISH:6.0
939,ConserveBet1,12.0,10,6.0,4,0.0,FISH:6.0
940,ConserveBet1,12.0,10,6.0,10,30.0,FISH:6.0
941,ConserveBet1,12.0,10,6.0,10,0.0,FISH:6.0
942,ConserveBet1,12.0,10,6.0,10,18.0,FISH:6.0
943,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
944,ConserveBet1,12.0,10,6.0,10,30.0,FISH:6.0
945,ConserveBet1,12.0,10,6.0,10,36.0,FISH:6.0
946,ConserveBet1,12.0,10,6.0,10,30.0,FISH:6.0
947,ConserveBet1,12.0,10,6.0,9,0.0,FISH:6.0
948,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
949,ConserveBet1,12.0,10,6.0,7,0.0,FISH:6.0
950,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
951,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
952,ConserveBet1,12.0,10,6.0,6,0.0,FISH:6.0
953,ConserveBet1,12.0,10,6.0,10,18.0,FISH:6.0
954,ConserveBet1,12.0,10,6.0,8,0.0,FISH:6.0
955,ConserveBet1,12.0,10,6.0,10,36.0,FISH:6.0
956,ConserveBet1,12.0,10,6.0,10,18.0,FISH:6.0
957,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
958,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
959,ConserveBet1,12.0,10,6.0,10,12.0,FISH:6.0
960,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
961,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
962,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
963,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
964,ConserveBet1,12.0,10,6.0,10,30.0,FISH:6.0
965,ConserveBet1,12.0,10,6.0,10,30.0,FISH:6.0
966,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
967,ConserveBet1,12.0,10,6.0,10,48.0,FISH:6.0
968,ConserveBet1,12.0,10,6.0,4,0.0,FISH:6.0
969,ConserveBet1,12.0,10,6.0,5,0.0,FISH:6.0
970,ConserveBet1,12.0,10,6.0,10,24.0,FISH:6.0
971,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
972,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
973,ConserveBet1,12.0,10,6.0,10,42.0,FISH:6.0
974,ConserveBet1,12.0,10,6.0,8,0.0,FISH:6.0
975,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
976,ConserveBet1,12.0,10,6.0,10,60.0,FISH:6.0
977,ConserveBet1,12.0,10,6.0,10,6.0,FISH:6.0
978,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
979,ConserveBet1,12.0,10,6.0,10,6.0,FISH:6.0
980,ConserveBet1,12.0,10,6.0,10,30.0,FISH:6.0
981,ConserveBet1,12.0,10,6.0,10,36.0,FISH:6.0
982,ConserveBet1,12.0,10,6.0,10,18.0,FISH:6.0
983,ConserveBet1,12.0,10,6.0,10,36.0,FISH:6.0
984,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
985,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
986,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
987,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
988,ConserveBet1,12.0,10,6.0,6,0.0,FISH:6.0
989,ConserveBet1,12.0,10,6.0,10,36.0,FISH:6.0
990,ConserveBet1,12.0,10,6.0,6,0.0,FISH:6.0
991,ConserveBet1,12.0,10,6.0,10,72.0,FISH:6.0
992,ConserveBet1,12.0,10,6.0,10,0.0,FISH:6.0
993,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
994,ConserveBet1,12.0,10,6.0,10,24.0,FISH:6.0
995,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
996,ConserveBet1,12.0,10,6.0,10,6.0,FISH:6.0
997,ConserveBet1,12.0,10,6.0,10,24.0,FISH:6.0
998,ConserveBet1,12.0,10,6.0,2,0.0,FISH:6.0
999,ConserveBet1,12.0,10,6.0,4,0.0,FISH:6.0
1000,ConserveBet1,12.0,10,6.0,10,36.0,FISH:6.0
