Session,Strategy_Name,Starting_Bankroll,Max_Rounds,Cost_Per_Round,Rounds_Survived,Final_Bankroll,Bet_Sheet
562,2BetAllInAt12Dollars,12.0,10,12.0,10,18.0,CRAB:6.0|FISH:6.0
563,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
564,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
565,2BetAllInAt12Dollars,12.0,10,12.0,10,24.0,CRAB:6.0|FISH:6.0
566,2BetAllInAt12Dollars,12.0,10,12.0,10,36.0,CRAB:6.0|FISH:6.0
567,2BetAllInAt12Dollars,12.0,10,12.0,10,0.0,CRAB:6.0|FISH:6.0
568,2BetAllInAt12Dollars,12.0,10,12.0,5,6.0,CRAB:6.0|FISH:6.0
569,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
570,2BetAllInAt12Dollars,12.0,10,12.0,9,6.0,CRAB:6.0|FISH:6.0
571,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
572,2BetAllInAt12Dollars,12.0,10,12.0,5,0.0,CRAB:6.0|FISH:6.0
573,2BetAllInAt12Dollars,12.0,10,12.0,2,6.0,CRAB:6.0|FISH:6.0
574,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
575,2BetAllInAt12Dollars,12.0,10,12.0,10,48.0,CRAB:6.0|FISH:6.0
576,2BetAllInAt12Dollars,12.0,10,12.0,3,0.0,CRAB:6.0|FISH:6.0
577,2BetAllInAt12Dollars,12.0,10,12.0,10,12.0,CRAB:6.0|FISH:6.0
578,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
579,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
580,2BetAllInAt12Dollars,12.0,10,12.0,3,0.0,CRAB:6.0|FISH:6.0
581,2BetAllInAt12Dollars,12.0,10,12.0,3,0.0,CRAB:6.0|FISH:6.0
582,2BetAllInAt12Dollars,12.0,10,12.0,6,6.0,CRAB:6.0|FISH:6.0
583,2BetAllInAt12Dollars,12.0,10,12.0,8,0.0,CRAB:6.0|FISH:6.0
584,2BetAllInAt12Dollars,12.0,10,12.0,3,0.0,CRAB:6.0|FISH:6.0
585,2BetAllInAt12Dollars,12.0,10,12.0,3,0.0,CRAB:6.0|FISH:6.0
586,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
587,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
588,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
589,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
590,2BetAllInAt12Dollars,12.0,10,12.0,10,12.0,CRAB:6.0|FISH:6.0
591,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
592,2BetAllInAt12Dollars,12.0,10,12.0,3,6.0,CRAB:6.0|FISH:6.0
593,2BetAllInAt12Dollars,12.0,10,12.0,3,6.0,CRAB:6.0|FISH:6.0
594,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
595,2BetAllInAt12Dollars,12.0,10,12.0,10,0.0,CRAB:6.0|FISH:6.0
596,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
597,2BetAllInAt12Dollars,12.0,10,12.0,3,0.0,CRAB:6.0|FISH:6.0
598,2BetAllInAt12Dollars,12.0,10,12.0,10,12.0,CRAB:6.0|FISH:6.0
599,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
600,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
601,2BetAllInAt12Dollars,12.0,10,12.0,10,30.0,CRAB:6.0|FISH:6.0
602,2BetAllInAt12Dollars,12.0,10,12.0,7,0.0,CRAB:6.0|FISH:6.0
603,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
604,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
605,2BetAllInAt12Dollars,12.0,10,12.0,10,0.0,CRAB:6.0|FISH:6.0
606,2BetAllInAt12Dollars,12.0,10,12.0,2,6.0,CRAB:6.0|FISH:6.0
607,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
608,2BetAllInAt12Dollars,12.0,10,12.0,8,0.0,CRAB:6.0|FISH:6.0
609,2BetAllInAt12Dollars,12.0,10,12.0,10,30.0,CRAB:6.0|FISH:6.0
610,2BetAllInAt12Dollars,12.0,10,12.0,4,6.0,CRAB:6.0|FISH:6.0
611,2BetAllInAt12Dollars,12.0,10,12.0,3,0.0,CRAB:6.0|FISH:6.0
612,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
613,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
614,2BetAllInAt12Dollars,12.0,10,12.0,7,0.0,CRAB:6.0|FISH:6.0
615,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
616,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
617,2BetAllInAt12Dollars,12.0,10,12.0,3,0.0,CRAB:6.0|FISH:6.0
618,2BetAllInAt12Dollars,12.0,10,12.0,2,6.0,CRAB:6.0|FISH:6.0
619,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
620,2BetAllInAt12Dollars,12.0,10,12.0,3,0.0,CRAB:6.0|FISH:6.0
621,2BetAllInAt12Dollars,12.0,10,12.0,10,24.0,CRAB:6.0|FISH:6.0
622,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
623,2BetAllInAt12Dollars,12.0,10,12.0,10,12.0,CRAB:6.0|FISH:6.0
624,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
625,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
626,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
627,2BetAllInAt12Dollars,12.0,10,12.0,6,0.0,CRAB:6.0|FISH:6.0
628,2BetAllInAt12Dollars,12.0,10,12.0,5,6.0,CRAB:6.0|FISH:6.0
629,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
630,2BetAllInAt12Dollars,12.0,10,12.0,7,6.0,CRAB:6.0|FISH:6.0
631,2BetAllInAt12Dollars,12.0,10,12.0,5,6.0,CRAB:6.0|FISH:6.0
632,2BetAllInAt12Dollars,12.0,10,12.0,5,6.0,CRAB:6.0|FISH:6.0
633,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
634,2BetAllInAt12Dollars,12.0,10,12.0,10,36.0,CRAB:6.0|FISH:6.0
635,2BetAllInAt12Dollars,12.0,10,12.0,10,24.0,CRAB:6.0|FISH:6.0
636,2BetAllInAt12Dollars,12.0,10,12.0,2,6.0,CRAB:6.0|FISH:6.0
637,2BetAllInAt12Dollars,12.0,10,12.0,5,0.0,CRAB:6.0|FISH:6.0
638,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
639,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
640,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
641,2BetAllInAt12Dollars,12.0,10,12.0,3,0.0,CRAB:6.0|FISH:6.0
642,2BetAllInAt12Dollars,12.0,10,12.0,5,6.0,CRAB:6.0|FISH:6.0
643,2BetAllInAt12Dollars,12.0,10,12.0,10,66.0,CRAB:6.0|FISH:6.0
644,2BetAllInAt12Dollars,12.0,10,12.0,10,48.0,CRAB:6.0|FISH:6.0
645,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
646,2BetAllInAt12Dollars,12.0,10,12.0,10,36.0,CRAB:6.0|FISH:6.0
647,2BetAllInAt12Dollars,12.0,10,12.0,10,24.0,CRAB:6.0|FISH:6.0
648,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
649,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
650,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
651,2BetAllInAt12Dollars,12.0,10,12.0,5,6.0,CRAB:6.0|FISH:6.0
652,2BetAllInAt12Dollars,12.0,10,12.0,10,54.0,CRAB:6.0|FISH:6.0
653,2BetAllInAt12Dollars,12.0,10,12.0,4,6.0,CRAB:6.0|FISH:6.0
654,2BetAllInAt12Dollars,12.0,10,12.0,10,36.0,CRAB:6.0|FISH:6.0
655,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
656,2BetAllInAt12Dollars,12.0,10,12.0,7,0.0,CRAB:6.0|FISH:6.0
657,2BetAllInAt12Dollars,12.0,10,12.0,10,42.0,CRAB:6.0|FISH:6.0
658,2BetAllInAt12Dollars,12.0,10,12.0,4,0.0,CRAB:6.0|FISH:6.0
659,2BetAllInAt12Dollars,12.0,10,12.0,2,6.0,CRAB:6.0|FISH:6.0
660,2BetAllInAt12Dollars,12.0,10,12.0,10,30.0,CRAB:6.0|FISH:6.0
661,2BetAllInAt12Dollars,12.0,10,12.0,4,6.0,CRAB:6.0|FISH:6.0
662,2BetAllInAt12Dollars,12.0,10,12.0,6,6.0,CRAB:6.0|FISH:6.0
663,2BetAllInAt12Dollars,12.0,10,12.0,10,66.0,CRAB:6.0|FISH:6.0
664,2BetAllInAt12Dollars,12.0,10,12.0,3,6.0,CRAB:6.0|FISH:6.0
665,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
666,2BetAllInAt12Dollars,12.0,10,12.0,5,0.0,CRAB:6.0|FISH:6.0
667,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
668,2BetAllInAt12Dollars,12.0,10,12.0,6,6.0,CRAB:6.0|FISH:6.0
669,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
670,2BetAllInAt12Dollars,12.0,10,12.0,10,24.0,CRAB:6.0|FISH:6.0
671,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
672,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
673,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
674,2BetAllInAt12Dollars,12.0,10,12.0,10,30.0,CRAB:6.0|FISH:6.0
675,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
676,2BetAllInAt12Dollars,12.0,10,12.0,4,0.0,CRAB:6.0|FISH:6.0
677,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
678,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
679,2BetAllInAt12Dollars,12.0,10,12.0,3,6.0,CRAB:6.0|FISH:6.0
680,2BetAllInAt12Dollars,12.0,10,12.0,5,6.0,CRAB:6.0|FISH:6.0
681,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
682,2BetAllInAt12Dollars,12.0,10,12.0,9,6.0,CRAB:6.0|FISH:6.0
683,2BetAllInAt12Dollars,12.0,10,12.0,6,6.0,CRAB:6.0|FISH:6.0
684,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
685,2BetAllInAt12Dollars,12.0,10,12.0,10,36.0,CRAB:6.0|FISH:6.0
686,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
687,2BetAllInAt12Dollars,12.0,10,12.0,10,48.0,CRAB:6.0|FISH:6.0
688,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
689,2BetAllInAt12Dollars,12.0,10,12.0,8,6.0,CRAB:6.0|FISH:6.0
690,2BetAllInAt12Dollars,12.0,10,12.0,10,30.0,CRAB:6.0|FISH:6.0
691,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
692,2BetAllInAt12Dollars,12.0,10,12.0,4,0.0,CRAB:6.0|FISH:6.0
693,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
694,2BetAllInAt12Dollars,12.0,10,12.0,7,6.0,CRAB:6.0|FISH:6.0
695,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
696,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
697,2BetAllInAt12Dollars,12.0,10,12.0,3,0.0,CRAB:6.0|FISH:6.0
698,2BetAllInAt12Dollars,12.0,10,12.0,3,0.0,CRAB:6.0|FISH:6.0
699,2BetAllInAt12Dollars,12.0,10,12.0,8,0.0,CRAB:6.0|FISH:6.0
700,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
701,2BetAllInAt12Dollars,12.0,10,12.0,4,0.0,CRAB:6.0|FISH:6.0
702,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
703,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
704,2BetAllInAt12Dollars,12.0,10,12.0,5,0.0,CRAB:6.0|FISH:6.0
705,2BetAllInAt12Dollars,12.0,10,12.0,10,24.0,CRAB:6.0|FISH:6.0
706,2BetAllInAt12Dollars,12.0,10,12.0,3,0.0,CRAB:6.0|FISH:6.0
707,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
708,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
709,2BetAllInAt12Dollars,12.0,10,12.0,4,0.0,CRAB:6.0|FISH:6.0
710,2BetAllInAt12Dollars,12.0,10,12.0,10,30.0,CRAB:6.0|FISH:6.0
711,2BetAllInAt12Dollars,12.0,10,12.0,10,36.0,CRAB:6.0|FISH:6.0
712,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
713,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
714,2BetAllInAt12Dollars,12.0,10,12.0,10,0.0,CRAB:6.0|FISH:6.0
715,2BetAllInAt12Dollars,12.0,10,12.0,4,0.0,CRAB:6.0|FISH:6.0
716,2BetAllInAt12Dollars,12.0,10,12.0,9,6.0,CRAB:6.0|FISH:6.0
717,2BetAllInAt12Dollars,12.0,10,12.0,4,6.0,CRAB:6.0|FISH:6.0
718,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
719,2BetAllInAt12Dollars,12.0,10,12.0,3,6.0,CRAB:6.0|FISH:6.0
720,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
721,2BetAllInAt12Dollars,12.0,10,12.0,10,18.0,CRAB:6.0|FISH:6.0
722,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
723,2BetAllInAt12Dollars,12.0,10,12.0,4,0.0,CRAB:6.0|FISH:6.0
724,2BetAllInAt12Dollars,12.0,10,12.0,10,24.0,CRAB:6.0|FISH:6.0
725,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
726,2BetAllInAt12Dollars,12.0,10,12.0,10,48.0,CRAB:6.0|FISH:6.0
727,2BetAllInAt12Dollars,12.0,10,12.0,2,6.0,CRAB:6.0|FISH:6.0
728,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
729,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
730,2BetAllInAt12Dollars,12.0,10,12.0,7,6.0,CRAB:6.0|FISH:6.0
731,2BetAllInAt12Dollars,12.0,10,12.0,8,6.0,CRAB:6.0|FISH:6.0
732,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
733,2BetAllInAt12Dollars,12.0,10,12.0,10,30.0,CRAB:6.0|FISH:6.0
734,2BetAllInAt12Dollars,12.0,10,12.0,3,6.0,CRAB:6.0|FISH:6.0
735,2BetAllInAt12Dollars,12.0,10,12.0,7,0.0,CRAB:6.0|FISH:6.0
736,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
737,2BetAllInAt12Dollars,12.0,10,12.0,6,6.0,CRAB:6.0|FISH:6.0
738,2BetAllInAt12Dollars,12.0,10,12.0,10,36.0,CRAB:6.0|FISH:6.0
739,2BetAllInAt12Dollars,12.0,10,12.0,3,6.0,CRAB:6.0|FISH:6.0
740,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
741,2BetAllInAt12Dollars,12.0,10,12.0,7,0.0,CRAB:6.0|FISH:6.0
742,2BetAllInAt12Dollars,12.0,10,12.0,3,0.0,CRAB:6.0|FISH:6.0
743,2BetAllInAt12Dollars,12.0,10,12.0,4,6.0,CRAB:6.0|FISH:6.0
744,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
745,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
746,2BetAllInAt12Dollars,12.0,10,12.0,3,0.0,CRAB:6.0|FISH:6.0
747,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
748,2BetAllInAt12Dollars,12.0,10,12.0,10,54.0,CRAB:6.0|FISH:6.0
749,2BetAllInAt12Dollars,12.0,10,12.0,3,0.0,CRAB:6.0|FISH:6.0
750,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
751,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
752,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
753,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
754,2BetAllInAt12Dollars,12.0,10,12.0,5,0.0,CRAB:6.0|FISH:6.0
755,2BetAllInAt12Dollars,12.0,10,12.0,5,6.0,CRAB:6.0|FISH:6.0
756,2BetAllInAt12Dollars,12.0,10,12.0,10,48.0,CRAB:6.0|FISH:6.0
757,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
758,2BetAllInAt12Dollars,12.0,10,12.0,9,0.0,CRAB:6.0|FISH:6.0
759,2BetAllInAt12Dollars,12.0,10,12.0,10,12.0,CRAB:6.0|FISH:6.0
760,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
761,2BetAllInAt12Dollars,12.0,10,12.0,3,0.0,CRAB:6.0|FISH:6.0
762,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
763,2BetAllInAt12Dollars,12.0,10,12.0,10,36.0,CRAB:6.0|FISH:6.0
764,2BetAllInAt12Dollars,12.0,10,12.0,8,6.0,CRAB:6.0|FISH:6.0
765,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
766,2BetAllInAt12Dollars,12.0,10,12.0,4,6.0,CRAB:6.0|FISH:6.0
767,2BetAllInAt12Dollars,12.0,10,12.0,8,6.0,CRAB:6.0|FISH:6.0
768,2BetAllInAt12Dollars,12.0,10,12.0,10,48.0,CRAB:6.0|FISH:6.0
769,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
770,2BetAllInAt12Dollars,12.0,10,12.0,5,6.0,CRAB:6.0|FISH:6.0
771,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
772,2BetAllInAt12Dollars,12.0,10,12.0,7,0.0,CRAB:6.0|FISH:6.0
773,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
774,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
775,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
776,2BetAllInAt12Dollars,12.0,10,12.0,3,6.0,CRAB:6.0|FISH:6.0
777,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
778,2BetAllInAt12Dollars,12.0,10,12.0,10,30.0,CRAB:6.0|FISH:6.0
779,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
780,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
781,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
782,2BetAllInAt12Dollars,12.0,10,12.0,5,0.0,CRAB:6.0|FISH:6.0
783,2BetAllInAt12Dollars,12.0,10,12.0,10,66.0,CRAB:6.0|FISH:6.0
784,2BetAllInAt12Dollars,12.0,10,12.0,7,0.0,CRAB:6.0|FISH:6.0
785,2BetAllInAt12Dollars,12.0,10,12.0,3,0.0,CRAB:6.0|FISH:6.0
786,2BetAllInAt12Dollars,12.0,10,12.0,6,6.0,CRAB:6.0|FISH:6.0
787,2BetAllInAt12Dollars,12.0,10,12.0,5,0.0,CRAB:6.0|FISH:6.0
788,2BetAllInAt12Dollars,12.0,10,12.0,4,6.0,CRAB:6.0|FISH:6.0
789,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
790,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
791,2BetAllInAt12Dollars,12.0,10,12.0,10,48.0,CRAB:6.0|FISH:6.0
792,2BetAllInAt12Dollars,12.0,10,12.0,3,0.0,CRAB:6.0|FISH:6.0
793,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
794,2BetAllInAt12Dollars,12.0,10,12.0,3,6.0,CRAB:6.0|FISH:6.0
795,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
796,2BetAllInAt12Dollars,12.0,10,12.0,10,54.0,CRAB:6.0|FISH:6.0
797,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
798,2BetAllInAt12Dollars,12.0,10,12.0,10,48.0,CRAB:6.0|FISH:6.0
799,2BetAllInAt12Dollars,12.0,10,12.0,4,0.0,CRAB:6.0|FISH:6.0
800,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
801,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
802,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
803,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
804,2BetAllInAt12Dollars,12.0,10,12.0,4,6.0,CRAB:6.0|FISH:6.0
805,2BetAllInAt12Dollars,12.0,10,12.0,4,6.0,CRAB:6.0|FISH:6.0
806,2BetAllInAt12Dollars,12.0,10,12.0,10,30.0,CRAB:6.0|FISH:6.0
807,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
808,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
809,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
810,2BetAllInAt12Dollars,12.0,10,12.0,10,24.0,CRAB:6.0|FISH:6.0
811,2BetAllInAt12Dollars,12.0,10,12.0,3,0.0,CRAB:6.0|FISH:6.0
812,2BetAllInAt12Dollars,12.0,10,12.0,10,6.0,CRAB:6.0|FISH:6.0
813,2BetAllInAt12Dollars,12.0,10,12.0,10,48.0,CRAB:6.0|FISH:6.0
814,2BetAllInAt12Dollars,12.0,10,12.0,10,42.0,CRAB:6.0|FISH:6.0
815,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
816,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
817,2BetAllInAt12Dollars,12.0,10,12.0,4,0.0,CRAB:6.0|FISH:6.0
818,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
819,2BetAllInAt12Dollars,12.0,10,12.0,3,0.0,CRAB:6.0|FISH:6.0
820,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
821,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
822,2BetAllInAt12Dollars,12.0,10,12.0,3,0.0,CRAB:6.0|FISH:6.0
823,2BetAllInAt12Dollars,12.0,10,12.0,5,0.0,CRAB:6.0|FISH:6.0
824,2BetAllInAt12Dollars,12.0,10,12.0,7,6.0,CRAB:6.0|FISH:6.0
825,2BetAllInAt12Dollars,12.0,10,12.0,4,0.0,CRAB:6.0|FISH:6.0
826,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
827,2BetAllInAt12Dollars,12.0,10,12.0,4,0.0,CRAB:6.0|FISH:6.0
828,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
829,2BetAllInAt12Dollars,12.0,10,12.0,5,0.0,CRAB:6.0|FISH:6.0
830,2BetAllInAt12Dollars,12.0,10,12.0,10,30.0,CRAB:6.0|FISH:6.0
831,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
832,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
833,2BetAllInAt12Dollars,12.0,10,12.0,3,0.0,CRAB:6.0|FISH:6.0
834,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
835,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
836,2BetAllInAt12Dollars,12.0,10,12.0,3,0.0,CRAB:6.0|FISH:6.0
837,2BetAllInAt12Dollars,12.0,10,12.0,3,0.0,CRAB:6.0|FISH:6.0
838,2BetAllInAt12Dollars,12.0,10,12.0,3,6.0,CRAB:6.0|FISH:6.0
839,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
840,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
841,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
842,2BetAllInAt12Dollars,12.0,10,12.0,9,6.0,CRAB:6.0|FISH:6.0
843,2BetAllInAt12Dollars,12.0,10,12.0,2,0.0,CRAB:6.0|FISH:6.0
844,2BetAllInAt12Dollars,12.0,10,12.0,2,6.0,CRAB:6.0|FISH:6.0
845,2BetAllInAt12Dollars,12.0,10,12.0,1,0.0,CRAB:6.0|FISH:6.0
