Session,Strategy_Name,Starting_Bankroll,Max_Rounds,Cost_Per_Round,Rounds_Survived,Final_Bankroll,Bet_Sheet
446,ConserveBet4,12.0,10,6.0,10,13.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
447,ConserveBet4,12.0,10,6.0,10,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
448,ConserveBet4,12.0,10,6.0,10,6.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
449,ConserveBet4,12.0,10,6.0,9,0.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
450,ConserveBet4,12.0,10,6.0,10,19.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
451,ConserveBet4,12.0,10,6.0,9,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
452,ConserveBet4,12.0,10,6.0,2,0.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
453,ConserveBet4,12.0,10,6.0,10,10.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
454,ConserveBet4,12.0,10,6.0,10,6.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
455,ConserveBet4,12.0,10,6.0,4,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
456,ConserveBet4,12.0,10,6.0,10,13.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
457,ConserveBet4,12.0,10,6.0,8,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
458,ConserveBet4,12.0,10,6.0,6,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
459,ConserveBet4,12.0,10,6.0,10,12.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
460,ConserveBet4,12.0,10,6.0,10,9.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
461,ConserveBet4,12.0,10,6.0,4,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
462,ConserveBet4,12.0,10,6.0,7,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
463,ConserveBet4,12.0,10,6.0,10,15.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
464,ConserveBet4,12.0,10,6.0,9,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
465,ConserveBet4,12.0,10,6.0,6,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
466,ConserveBet4,12.0,10,6.0,10,18.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
467,ConserveBet4,12.0,10,6.0,5,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
468,ConserveBet4,12.0,10,6.0,10,12.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
469,ConserveBet4,12.0,10,6.0,4,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
470,ConserveBet4,12.0,10,6.0,3,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
471,ConserveBet4,12.0,10,6.0,10,21.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
472,ConserveBet4,12.0,10,6.0,4,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
473,ConserveBet4,12.0,10,6.0,5,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
474,ConserveBet4,12.0,10,6.0,10,15.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
475,ConserveBet4,12.0,10,6.0,10,7.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
476,ConserveBet4,12.0,10,6.0,10,13.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
477,ConserveBet4,12.0,10,6.0,7,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
478,ConserveBet4,12.0,10,6.0,10,12.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
479,ConserveBet4,12.0,10,6.0,10,15.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
480,ConserveBet4,12.0,10,6.0,5,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
481,ConserveBet4,12.0,10,6.0,10,9.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
482,ConserveBet4,12.0,10,6.0,10,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
483,ConserveBet4,12.0,10,6.0,7,1.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
484,ConserveBet4,12.0,10,6.0,10,9.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
485,ConserveBet4,12.0,10,6.0,3,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
486,ConserveBet4,12.0,10,6.0,10,21.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
487,ConserveBet4,12.0,10,6.0,8,0.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
488,ConserveBet4,12.0,10,6.0,10,12.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
489,ConserveBet4,12.0,10,6.0,10,13.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
490,ConserveBet4,12.0,10,6.0,6,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
491,ConserveBet4,12.0,10,6.0,10,9.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
492,ConserveBet4,12.0,10,6.0,9,0.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
493,ConserveBet4,12.0,10,6.0,10,28.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
494,ConserveBet4,12.0,10,6.0,8,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
495,ConserveBet4,12.0,10,6.0,10,13.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
496,ConserveBet4,12.0,10,6.0,8,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
497,ConserveBet4,12.0,10,6.0,4,0.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
498,ConserveBet4,12.0,10,6.0,10,19.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
499,ConserveBet4,12.0,10,6.0,10,10.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
500,ConserveBet4,12.0,10,6.0,3,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
501,ConserveBet4,12.0,10,6.0,10,16.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
502,ConserveBet4,12.0,10,6.0,10,6.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
503,ConserveBet4,12.0,10,6.0,10,12.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
504,ConserveBet4,12.0,10,6.0,2,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
505,ConserveBet4,12.0,10,6.0,5,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
506,ConserveBet4,12.0,10,6.0,10,10.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
507,ConserveBet4,12.0,10,6.0,10,9.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
508,ConserveBet4,12.0,10,6.0,3,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
509,ConserveBet4,12.0,10,6.0,10,10.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
510,ConserveBet4,12.0,10,6.0,10,7.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
511,ConserveBet4,12.0,10,6.0,10,13.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
512,ConserveBet4,12.0,10,6.0,9,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
513,ConserveBet4,12.0,10,6.0,7,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
514,ConserveBet4,12.0,10,6.0,10,16.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
515,ConserveBet4,12.0,10,6.0,10,15.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
516,ConserveBet4,12.0,10,6.0,10,9.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
517,ConserveBet4,12.0,10,6.0,2,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
518,ConserveBet4,12.0,10,6.0,10,12.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
519,ConserveBet4,12.0,10,6.0,4,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
520,ConserveBet4,12.0,10,6.0,10,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
521,ConserveBet4,12.0,10,6.0,10,9.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
522,ConserveBet4,12.0,10,6.0,2,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
523,ConserveBet4,12.0,10,6.0,9,0.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
524,ConserveBet4,12.0,10,6.0,7,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
525,ConserveBet4,12.0,10,6.0,10,21.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
526,ConserveBet4,12.0,10,6.0,10,7.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
527,ConserveBet4,12.0,10,6.0,9,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
528,ConserveBet4,12.0,10,6.0,10,12.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
529,ConserveBet4,12.0,10,6.0,10,9.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
530,ConserveBet4,12.0,10,6.0,10,9.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
531,ConserveBet4,12.0,10,6.0,10,12.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
532,ConserveBet4,12.0,10,6.0,3,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
533,ConserveBet4,12.0,10,6.0,8,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
534,ConserveBet4,12.0,10,6.0,6,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
535,ConserveBet4,12.0,10,6.0,3,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
536,ConserveBet4,12.0,10,6.0,4,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
537,ConserveBet4,12.0,10,6.0,10,9.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
538,ConserveBet4,12.0,10,6.0,5,1.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
539,ConserveBet4,12.0,10,6.0,10,13.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
540,ConserveBet4,12.0,10,6.0,10,7.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
541,ConserveBet4,12.0,10,6.0,10,15.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
542,ConserveBet4,12.0,10,6.0,7,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
543,ConserveBet4,12.0,10,6.0,4,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
544,ConserveBet4,12.0,10,6.0,9,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
545,ConserveBet4,12.0,10,6.0,10,7.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
546,ConserveBet4,12.0,10,6.0,4,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
547,ConserveBet4,12.0,10,6.0,10,9.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
548,ConserveBet4,12.0,10,6.0,6,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
549,ConserveBet4,12.0,10,6.0,7,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
550,ConserveBet4,12.0,10,6.0,10,19.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
551,ConserveBet4,12.0,10,6.0,10,18.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
552,ConserveBet4,12.0,10,6.0,10,13.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
553,ConserveBet4,12.0,10,6.0,10,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
554,ConserveBet4,12.0,10,6.0,10,12.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
555,ConserveBet4,12.0,10,6.0,10,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
556,ConserveBet4,12.0,10,6.0,10,9.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
557,ConserveBet4,12.0,10,6.0,10,6.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
558,ConserveBet4,12.0,10,6.0,5,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
559,ConserveBet4,12.0,10,6.0,10,19.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
560,ConserveBet4,12.0,10,6.0,10,10.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
561,ConserveBet4,12.0,10,6.0,10,18.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
562,ConserveBet4,12.0,10,6.0,10,15.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
563,ConserveBet4,12.0,10,6.0,10,16.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
564,ConserveBet4,12.0,10,6.0,10,9.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
565,ConserveBet4,12.0,10,6.0,10,9.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
566,ConserveBet4,12.0,10,6.0,4,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
567,ConserveBet4,12.0,10,6.0,10,9.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
568,ConserveBet4,12.0,10,6.0,10,9.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
569,ConserveBet4,12.0,10,6.0,6,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
570,ConserveBet4,12.0,10,6.0,6,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
571,ConserveBet4,12.0,10,6.0,5,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
572,ConserveBet4,12.0,10,6.0,4,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
573,ConserveBet4,12.0,10,6.0,10,12.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
574,ConserveBet4,12.0,10,6.0,10,9.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
575,ConserveBet4,12.0,10,6.0,10,19.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
576,ConserveBet4,12.0,10,6.0,8,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
577,ConserveBet4,12.0,10,6.0,5,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
578,ConserveBet4,12.0,10,6.0,10,15.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
579,ConserveBet4,12.0,10,6.0,8,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
580,ConserveBet4,12.0,10,6.0,10,13.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
581,ConserveBet4,12.0,10,6.0,9,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
582,ConserveBet4,12.0,10,6.0,10,6.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
583,ConserveBet4,12.0,10,6.0,10,13.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
584,ConserveBet4,12.0,10,6.0,5,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
585,ConserveBet4,12.0,10,6.0,10,9.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
586,ConserveBet4,12.0,10,6.0,10,13.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
587,ConserveBet4,12.0,10,6.0,10,10.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
588,ConserveBet4,12.0,10,6.0,6,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
589,ConserveBet4,12.0,10,6.0,6,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
590,ConserveBet4,12.0,10,6.0,10,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
591,ConserveBet4,12.0,10,6.0,10,13.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
592,ConserveBet4,12.0,10,6.0,10,16.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
593,ConserveBet4,12.0,10,6.0,10,6.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
594,ConserveBet4,12.0,10,6.0,10,13.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
595,ConserveBet4,12.0,10,6.0,10,16.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
596,ConserveBet4,12.0,10,6.0,4,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
597,ConserveBet4,12.0,10,6.0,10,10.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
598,ConserveBet4,12.0,10,6.0,7,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
599,ConserveBet4,12.0,10,6.0,6,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
600,ConserveBet4,12.0,10,6.0,10,22.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
601,ConserveBet4,12.0,10,6.0,7,0.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
602,ConserveBet4,12.0,10,6.0,9,0.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
603,ConserveBet4,12.0,10,6.0,10,6.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
604,ConserveBet4,12.0,10,6.0,2,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
605,ConserveBet4,12.0,10,6.0,10,12.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
606,ConserveBet4,12.0,10,6.0,10,6.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
607,ConserveBet4,12.0,10,6.0,4,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
608,ConserveBet4,12.0,10,6.0,6,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
609,ConserveBet4,12.0,10,6.0,9,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
610,ConserveBet4,12.0,10,6.0,10,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
611,ConserveBet4,12.0,10,6.0,10,16.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
612,ConserveBet4,12.0,10,6.0,10,10.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
613,ConserveBet4,12.0,10,6.0,10,10.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
614,ConserveBet4,12.0,10,6.0,10,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
615,ConserveBet4,12.0,10,6.0,2,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
616,ConserveBet4,12.0,10,6.0,9,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
617,ConserveBet4,12.0,10,6.0,10,12.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
618,ConserveBet4,12.0,10,6.0,10,15.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
619,ConserveBet4,12.0,10,6.0,10,10.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
620,ConserveBet4,12.0,10,6.0,3,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
621,ConserveBet4,12.0,10,6.0,4,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
622,ConserveBet4,12.0,10,6.0,10,15.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
623,ConserveBet4,12.0,10,6.0,3,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
624,ConserveBet4,12.0,10,6.0,3,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
625,ConserveBet4,12.0,10,6.0,10,7.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
626,ConserveBet4,12.0,10,6.0,6,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
627,ConserveBet4,12.0,10,6.0,10,12.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
628,ConserveBet4,12.0,10,6.0,7,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
629,ConserveBet4,12.0,10,6.0,7,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
630,ConserveBet4,12.0,10,6.0,10,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
631,ConserveBet4,12.0,10,6.0,8,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
632,ConserveBet4,12.0,10,6.0,10,12.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
633,ConserveBet4,12.0,10,6.0,10,18.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
634,ConserveBet4,12.0,10,6.0,9,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
635,ConserveBet4,12.0,10,6.0,7,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
636,ConserveBet4,12.0,10,6.0,10,10.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
637,ConserveBet4,12.0,10,6.0,5,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
638,ConserveBet4,12.0,10,6.0,10,13.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
639,ConserveBet4,12.0,10,6.0,7,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
640,ConserveBet4,12.0,10,6.0,10,13.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
641,ConserveBet4,12.0,10,6.0,10,7.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
642,ConserveBet4,12.0,10,6.0,6,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
643,ConserveBet4,12.0,10,6.0,10,13.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
644,ConserveBet4,12.0,10,6.0,6,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
645,ConserveBet4,12.0,10,6.0,7,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
646,ConserveBet4,12.0,10,6.0,10,16.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
647,ConserveBet4,12.0,10,6.0,10,15.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
648,ConserveBet4,12.0,10,6.0,10,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
649,ConserveBet4,12.0,10,6.0,3,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
650,ConserveBet4,12.0,10,6.0,10,12.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
651,ConserveBet4,12.0,10,6.0,10,12.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
652,ConserveBet4,12.0,10,6.0,4,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
653,ConserveBet4,12.0,10,6.0,10,6.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
654,ConserveBet4,12.0,10,6.0,10,13.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
655,ConserveBet4,12.0,10,6.0,10,13.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
656,ConserveBet4,12.0,10,6.0,10,7.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
657,ConserveBet4,12.0,10,6.0,10,9.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
658,ConserveBet4,12.0,10,6.0,10,16.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
659,ConserveBet4,12.0,10,6.0,10,13.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
660,ConserveBet4,12.0,10,6.0,10,12.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
661,ConserveBet4,12.0,10,6.0,10,18.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
662,ConserveBet4,12.0,10,6.0,10,21.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
663,ConserveBet4,12.0,10,6.0,5,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
664,ConserveBet4,12.0,10,6.0,4,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
665,ConserveBet4,12.0,10,6.0,10,9.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
666,ConserveBet4,12.0,10,6.0,10,9.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
667,ConserveBet4,12.0,10,6.0,4,4.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
668,ConserveBet4,12.0,10,6.0,7,3.0,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
669,ConserveBet4,12.0,10,6.0,10,7.5,CRAB:1.5|DEER:1.5|FISH:1.5|SHRIMP:1.5
